time,a_rate_uptake,x_rate_growth,Km,dt,g_rate_uptake,g_uptake_max,o_rate_uptake,o_uptake_max,a_uptake_max,g_uptake_min,o_uptake_min,a_uptake_min,X_min,X_max,Cell,O2,Ac,Glcxt,dummy,X,growth,g_uptake,o_uptake,a_uptake,o2_transport,C3__max_ac,C3__max_glcxt,C3__max_o2,C3__dt,C3__Km,C3__X_min,C3__min_o2,C3__min_ac,C3__min_glxct,C3__X_max,C3__max_X,C3__rateOfX,C3__Glcxt,C3__Ac,C3__O2,C3__X,C2__rateOfX,C2__rateOfAc,C2__rateOfGlcxt,C2__rateOfO2,C2__Km,C2__Glcxt,C2__O2,C2__Ac,C2__X,C2__o_uptake,C2__g_uptake,C2__a_uptake,C2__growth,C1__a_uptake_max,C1__default_min,C1__default_max,C1__g_uptake_max,C1__o_uptake_max,C1__default_neg_min,C1__o_uptake_min,C1__g_uptake_min,C1__a_uptake_min,C1__X_min,C1__X_max,C1__Glcxt,C1__O2,C1__Ac,C1__X,C1__v1,C1__o_uptake,C1__growth,C1__v3,C1__v2,C1__g_uptake,C1__a_uptake,C1__v4
4.15,1.535549104,1.094436815,0.015,0.01,9.98496511,9.984951045413831,15.0,15.0,257.29724439039825,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.046124985982950374,0.269747079254196,9.952469776131018,0.0,0.09389432916807448,1.094436815,9.98496511,15.0,1.535549104,0.0,257.29724439039825,9.984951045413831,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.10483869731807448,1.094436815,9.952469776131018,0.269747079254196,0.046124985982950374,0.09389432916807448,1.094436815,1.535549104,9.98496511,15.0,0.001,9.952469776131018,0.046124985982950374,0.269747079254196,0.09389432916807448,0.0,0.0,0.0,0.0,257.29724439039825,0.0,1000.0,9.984951045413831,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038943675,15.0,1.094436815,1.0E-9,1.055493139,9.98496511,1.535549104,0.0
4.16,1.535570744,1.094435878,0.015,0.01,9.984951045,9.984936799302195,15.0,15.0,253.41684863440136,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.044321612876292785,0.2682973466791005,9.943042982316905,0.0,0.09492758624847239,1.094435878,9.984951045,15.0,1.535570744,0.0,253.41684863440136,9.984936799302195,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.10587194502847239,1.094435878,9.943042982316905,0.2682973466791005,0.044321612876292785,0.09492758624847239,1.094435878,1.535570744,9.984951045,15.0,0.001,9.943042982316905,0.044321612876292785,0.2682973466791005,0.09492758624847239,0.0,0.0,0.0,0.0,253.41684863440136,0.0,1000.0,9.984936799302195,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038944224,15.0,1.094435878,1.0E-9,1.055491653,9.984951045,1.535570744,0.0
4.17,1.535592663,1.094434928,0.015,0.01,9.984936799,9.984922368995045,15.0,15.0,249.56997710323142,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.042498395821901826,0.26683163965472506,9.933512465300987,0.0,0.09597221286094756,1.094434928,9.984936799,15.0,1.535592663,0.0,249.56997710323142,9.984922368995045,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.10691656214094757,1.094434928,9.933512465300987,0.26683163965472506,0.042498395821901826,0.09597221286094756,1.094434928,1.535592663,9.984936799,15.0,0.001,9.933512465300987,0.042498395821901826,0.26683163965472506,0.09597221286094756,0.0,0.0,0.0,0.0,249.56997710323142,0.0,1000.0,9.984922368995045,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.03894478,15.0,1.094434928,1.0E-9,1.055490147,9.984936799,1.535592663,0.0
4.18,1.535614866,1.094433965,0.015,0.01,9.984922369,9.984907751778096,15.0,15.0,245.75642402212588,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.04065511649421446,0.26534978190072767,9.923877084084532,0.0,0.09702833408846462,1.094433965,9.984922369,15.0,1.535614866,0.0,245.75642402212588,9.984907751778096,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.10797267373846461,1.094433965,9.923877084084532,0.26534978190072767,0.04065511649421446,0.09702833408846462,1.094433965,1.535614866,9.984922369,15.0,0.001,9.923877084084532,0.04065511649421446,0.26534978190072767,0.09702833408846462,0.0,0.0,0.0,0.0,245.75642402212588,0.0,1000.0,9.984907751778096,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038945343,15.0,1.094433965,1.0E-9,1.055488621,9.984922369,1.535614866,0.0
4.19,1.535637356,1.09443299,0.015,0.01,9.984907752,9.984892944888976,15.0,15.0,241.97598318048864,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.03879155416645605,0.26385159518590356,9.914135685124457,0.0,0.09809607639069293,1.09443299,9.984907752,15.0,1.535637356,0.0,241.97598318048864,9.984892944888976,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.10904040629069292,1.09443299,9.914135685124457,0.26385159518590356,0.03879155416645605,0.09809607639069293,1.09443299,1.535637356,9.984907752,15.0,0.001,9.914135685124457,0.03879155416645605,0.26385159518590356,0.09809607639069293,0.0,0.0,0.0,0.0,241.97598318048864,0.0,1000.0,9.984892944888976,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038945913,15.0,1.09443299,1.0E-9,1.055487076,9.984907752,1.535637356,0.0
4.2,1.535660138,1.094432003,0.015,0.01,9.984892945,9.984877945516185,15.0,15.0,238.22844801896892,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.036907485684155736,0.2623368993045243,9.904287102195488,0.0,0.0991755676181938,1.094432003,9.984892945,15.0,1.535660138,0.0,238.22844801896892,9.984877945516185,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.11011988764819379,1.094432003,9.904287102195488,0.2623368993045243,0.036907485684155736,0.0991755676181938,1.094432003,1.535660138,9.984892945,15.0,0.001,9.904287102195488,0.036907485684155736,0.2623368993045243,0.0991755676181938,0.0,0.0,0.0,0.0,238.22844801896892,0.0,1000.0,9.984877945516185,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038946491,15.0,1.094432003,1.0E-9,1.055485511,9.984892945,1.535660138,0.0
4.21,1.535683216,1.094431003,0.015,0.01,9.984877945,9.984862750798005,15.0,15.0,234.51361166945455,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.035002685438517096,0.2608055120553319,9.894330156250904,0.0,0.10026693702671056,1.094431003,9.984877945,15.0,1.535683216,0.0,234.51361166945455,9.984862750798005,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.11121124705671057,1.094431003,9.894330156250904,0.2608055120553319,0.035002685438517096,0.10026693702671056,1.094431003,1.535683216,9.984877945,15.0,0.001,9.894330156250904,0.035002685438517096,0.2608055120553319,0.10026693702671056,0.0,0.0,0.0,0.0,234.51361166945455,0.0,1000.0,9.984862750798005,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038947076,15.0,1.094431003,1.0E-9,1.055483925,9.984877945,1.535683216,0.0
4.22,1.535706595,1.094429989,0.015,0.01,9.984862751,9.984847357821407,15.0,15.0,230.8312669699271,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.033076925339567534,0.2592572492183331,9.884263655279794,0.0,0.10137031529257375,1.094429989,9.984862751,15.0,1.535706595,0.0,230.8312669699271,9.984847357821407,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.11231461518257374,1.094429989,9.884263655279794,0.2592572492183331,0.033076925339567534,0.10137031529257375,1.094429989,1.535706595,9.984862751,15.0,0.001,9.884263655279794,0.033076925339567534,0.2592572492183331,0.10137031529257375,0.0,0.0,0.0,0.0,230.8312669699271,0.0,1000.0,9.984847357821407,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038947669,15.0,1.094429989,1.0E-9,1.055482319,9.984862751,1.535706595,0.0
4.23,1.535730279,1.094428963,0.015,0.01,9.984847358,9.984831763620909,15.0,15.0,227.18120643749756,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.031129974788784445,0.2576919245333043,9.874086394168618,0.0,0.10248583453134909,1.094428963,9.984847358,15.0,1.535730279,0.0,227.18120643749756,9.984831763620909,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.1134301241613491,1.094428963,9.874086394168618,0.2576919245333043,0.031129974788784445,0.10248583453134909,1.094428963,1.535730279,9.984847358,15.0,0.001,9.874086394168618,0.031129974788784445,0.2576919245333043,0.10248583453134909,0.0,0.0,0.0,0.0,227.18120643749756,0.0,1000.0,9.984831763620909,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.03894827,15.0,1.094428963,1.0E-9,1.055480692,9.984847358,1.535730279,0.0
4.24,1.535754273,1.094427923,0.015,0.01,9.984831763,9.984815965177416,15.0,15.0,223.56322245804262,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.02916160065150633,0.25610934967604704,9.863797154555304,0.0,0.10361362830960551,1.094427923,9.984831763,15.0,1.535754273,0.0,223.56322245804262,9.984815965177416,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.11455790753960551,1.094427923,9.863797154555304,0.25610934967604704,0.02916160065150633,0.10361362830960551,1.094427923,1.535754273,9.984831763,15.0,0.001,9.863797154555304,0.02916160065150633,0.25610934967604704,0.10361362830960551,0.0,0.0,0.0,0.0,223.56322245804262,0.0,1000.0,9.984815965177416,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038948878,15.0,1.094427923,1.0E-9,1.055479043,9.984831763,1.535754273,0.0
4.25,1.53577858,1.094426869,0.015,0.01,9.984815965,9.984799959417021,15.0,15.0,219.97710719643106,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.027171567229184866,0.25450933423747213,9.85339470468175,0.0,0.10475383166287223,1.094426869,9.984815965,15.0,1.53577858,0.0,219.97710719643106,9.984799959417021,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.11569810035287223,1.094426869,9.85339470468175,0.25450933423747213,0.027171567229184866,0.10475383166287223,1.094426869,1.53577858,9.984815965,15.0,0.001,9.85339470468175,0.027171567229184866,0.25450933423747213,0.10475383166287223,0.0,0.0,0.0,0.0,219.97710719643106,0.0,1000.0,9.984799959417021,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038949495,15.0,1.094426869,1.0E-9,1.055477373,9.984815965,1.53577858,0.0
4.26,1.535803207,1.094425802,0.015,0.01,9.984799959,9.98478374320978,15.0,15.0,216.42265265094764,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.025159636231102508,0.2528916856961981,9.842877799250786,0.0,0.10590658111284654,1.094425802,9.984799959,15.0,1.535803207,0.0,216.42265265094764,9.98478374320978,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.11685083913284654,1.094425802,9.842877799250786,0.2528916856961981,0.025159636231102508,0.10590658111284654,1.094425802,1.535803207,9.984799959,15.0,0.001,9.842877799250786,0.025159636231102508,0.2528916856961981,0.10590658111284654,0.0,0.0,0.0,0.0,216.42265265094764,0.0,1000.0,9.98478374320978,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038950119,15.0,1.094425802,1.0E-9,1.055475682,9.984799959,1.535803207,0.0
4.27,1.535828157,1.094424721,0.015,0.01,9.984783743,9.984767313368442,15.0,15.0,212.89965075312168,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.023125566745862386,0.2512562093991844,9.832245179274356,0.0,0.10707201468163692,1.094424721,9.984783743,15.0,1.535828157,0.0,212.89965075312168,9.984767313368442,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.11801626189163691,1.094424721,9.832245179274356,0.2512562093991844,0.023125566745862386,0.10707201468163692,1.094424721,1.535828157,9.984783743,15.0,0.001,9.832245179274356,0.023125566745862386,0.2512562093991844,0.10707201468163692,0.0,0.0,0.0,0.0,212.89965075312168,0.0,1000.0,9.984767313368442,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038950752,15.0,1.094424721,1.0E-9,1.055473967,9.984783743,1.535828157,0.0
4.28,1.535853437,1.094423625,0.015,0.01,9.984767313,9.984750666647162,15.0,15.0,209.407893359004,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.021069115212719296,0.24960270853373637,9.821495571925368,0.0,0.10825027190821127,1.094423625,9.984767313,15.0,1.535853437,0.0,209.407893359004,9.984750666647162,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.11919450815821127,1.094423625,9.821495571925368,0.24960270853373637,0.021069115212719296,0.10825027190821127,1.094423625,1.535853437,9.984767313,15.0,0.001,9.821495571925368,0.021069115212719296,0.24960270853373637,0.10825027190821127,0.0,0.0,0.0,0.0,209.407893359004,0.0,1000.0,9.984750666647162,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038951393,15.0,1.094423625,1.0E-9,1.055472231,9.984767313,1.535853437,0.0
4.29,1.53587905,1.094422515,0.015,0.01,9.984750666,9.984733799740162,15.0,15.0,205.94717224910127,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.018990035392432773,0.2479309841076989,9.810627690384665,0.0,0.10944149386721308,1.094422515,9.984750666,15.0,1.53587905,0.0,205.94717224910127,9.984733799740162,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.12038571901721308,1.094422515,9.810627690384665,0.2479309841076989,0.018990035392432773,0.10944149386721308,1.094422515,1.53587905,9.984750666,15.0,0.001,9.810627690384665,0.018990035392432773,0.2479309841076989,0.10944149386721308,0.0,0.0,0.0,0.0,205.94717224910127,0.0,1000.0,9.984733799740162,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038952043,15.0,1.094422515,1.0E-9,1.055470471,9.984750666,1.53587905,0.0
4.3,1.535905001,1.09442139,0.015,0.01,9.9847338,9.98471670928037,15.0,13.889360298642545,202.51727923526468,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.01688807833780515,0.24624083492301446,9.799640233686254,0.0,0.11064582318367822,1.09442139,9.9847338,15.0,1.535905001,0.0,202.51727923526468,9.98471670928037,13.889360298642545,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.12159003708367822,1.09442139,9.799640233686254,0.24624083492301446,0.01688807833780515,0.11064582318367822,1.09442139,1.535905001,9.9847338,15.0,0.001,9.799640233686254,0.01688807833780515,0.24624083492301446,0.11064582318367822,0.0,0.0,0.0,0.0,202.51727923526468,0.0,1000.0,9.98471670928037,13.889360298642545,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038952701,15.0,1.09442139,1.0E-9,1.055468688,9.9847338,1.535905001,0.0
4.31,0.284716342,1.062687687,0.015,0.01,9.984716709,9.984699394593475,13.889360297,13.030030311693224,200.82850945410937,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.0159558961805184,0.2459241283623401,9.788533652075932,0.0,0.11182791255746194,1.062687687,9.984716709,13.889360297,0.284716342,0.0,200.82850945410937,9.984699394593475,13.030030311693224,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.12245478942746194,1.062687687,9.788533652075932,0.2459241283623401,0.0159558961805184,0.11182791255746194,1.062687687,0.284716342,9.984716709,13.889360297,0.001,9.788533652075932,0.0159558961805184,0.2459241283623401,0.11182791255746194,0.0,0.0,0.0,0.0,200.82850945410937,0.0,1000.0,9.984699394593475,13.030030311693224,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.007220805,13.889360297,1.062687687,5.0E-9,1.055466877,9.984716709,0.284716342,0.0
4.32,-0.279923096,1.031612243,0.015,0.01,9.984699394,9.984681857778932,13.030030311,12.866675434334054,199.7011506235699,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015865078698925898,0.2462387807229998,9.777310179344694,0.0,0.1129875140058019,1.031612243,9.984699394,13.030030311,-0.279923096,0.0,199.7011506235699,9.984681857778932,12.866675434334054,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.1233036364358019,1.031612243,9.777310179344694,0.2462387807229998,0.015865078698925898,0.1129875140058019,1.031612243,-0.279923096,9.984699394,13.030030311,0.001,9.777310179344694,0.015865078698925898,0.2462387807229998,0.1129875140058019,0.0,0.0,0.0,0.0,199.7011506235699,0.0,1000.0,9.984681857778932,12.866675434334054,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,13.030030311,1.031612243,3.0E-9,1.008516275,9.984699394,-0.279923096,0.023095965
4.33,-0.355296891,1.025187636,0.015,0.01,9.984681857,9.984664098844972,12.866675434,12.711601857467178,198.25963519590817,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015813700787545133,0.24664228665990054,9.765970709426943,0.0,0.11415180592065362,1.025187636,9.984681857,12.866675434,-0.355296891,0.0,198.25963519590817,9.984664098844972,12.711601857467178,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.12440368228065361,1.025187636,9.765970709426943,0.24664228665990054,0.015813700787545133,0.11415180592065362,1.025187636,-0.355296891,9.984681857,12.866675434,0.001,9.765970709426943,0.015813700787545133,0.24664228665990054,0.11415180592065362,0.0,0.0,0.0,0.0,198.25963519590817,0.0,1000.0,9.984664098844972,12.711601857467178,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,12.866675434,1.025187636,3.0E-9,0.995872709,9.984681857,-0.355296891,0.029314925
4.34,-0.4268489,1.019088669,0.015,0.01,9.984664099,9.984646115629202,12.711601857,12.582725997810495,196.8992088835601,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015792824572757942,0.24713203362721112,9.754514761052471,0.0,0.11532106179799878,1.019088669,9.984664099,12.711601857,-0.4268489,0.0,196.8992088835601,9.984646115629202,12.582725997810495,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.1255119484879988,1.019088669,9.754514761052471,0.24713203362721112,0.015792824572757942,0.11532106179799878,1.019088669,-0.4268489,9.984664099,12.711601857,0.001,9.754514761052471,0.015792824572757942,0.24713203362721112,0.11532106179799878,0.0,0.0,0.0,0.0,196.8992088835601,0.0,1000.0,9.984646115629202,12.582725997810495,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,12.711601857,1.019088669,2.0E-9,0.983870111,9.984664099,-0.4268489,0.035218556
4.35,-0.48631107,1.014019877,0.015,0.01,9.984646115,9.984627905831172,12.582725998,12.455964276637125,195.59568813964364,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015773808164052983,0.24769570576061747,9.742941784157354,0.0,0.11649638924301262,1.014019877,9.984646115,12.582725998,-0.48631107,0.0,195.59568813964364,9.984627905831172,12.455964276637125,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.1266365880130126,1.014019877,9.742941784157354,0.24769570576061747,0.015773808164052983,0.11649638924301262,1.014019877,-0.48631107,9.984646115,12.582725998,0.001,9.742941784157354,0.015773808164052983,0.24769570576061747,0.11649638924301262,0.0,0.0,0.0,0.0,195.59568813964364,0.0,1000.0,9.984627905831172,12.455964276637125,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,12.582725998,1.014019877,2.0E-9,0.973895199,9.984646115,-0.48631107,0.040124676
4.36,-0.544797468,1.009034208,0.015,0.01,9.984627906,9.984609467028408,12.455964276,12.331954385840623,194.36263930957344,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015756312478449205,0.24833358795212565,9.731251171215533,0.0,0.11767782819916016,1.009034208,9.984627906,12.455964276,-0.544797468,0.0,194.36263930957344,9.984609467028408,12.331954385840623,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.12776817027916015,1.009034208,9.731251171215533,0.24833358795212565,0.015756312478449205,0.11767782819916016,1.009034208,-0.544797468,9.984627906,12.455964276,0.001,9.731251171215533,0.015756312478449205,0.24833358795212565,0.11767782819916016,0.0,0.0,0.0,0.0,194.36263930957344,0.0,1000.0,9.984609467028408,12.331954385840623,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,12.455964276,1.009034208,2.0E-9,0.964083921,9.984627906,-0.544797468,0.044950286
4.37,-0.602013814,1.004156739,0.015,0.01,9.984609465,9.984590796756857,12.331954384,12.209761827313075,193.1978545164945,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015739239906835525,0.2490455935773303,9.719442309127608,0.0,0.11886545085852188,1.004156739,9.984609465,12.331954384,-0.602013814,0.0,193.1978545164945,9.984590796756857,12.209761827313075,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.12890701824852188,1.004156739,9.719442309127608,0.2490455935773303,0.015739239906835525,0.11886545085852188,1.004156739,-0.602013814,9.984609465,12.331954384,0.001,9.719442309127608,0.015739239906835525,0.2490455935773303,0.11886545085852188,0.0,0.0,0.0,0.0,193.1978545164945,0.0,1000.0,9.984590796756857,12.209761827313075,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,12.331954384,1.004156739,1.3E-8,0.95448562,9.984609465,-0.602013814,0.049671106
4.38,-0.658391348,0.999350723,0.015,0.01,9.984590795,9.984571892510745,12.209761825,12.0893744150959,192.10053472065653,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.01572256947116466,0.24983211693914953,9.707514579605755,0.0,0.12005928898029869,0.999350723,9.984590795,12.209761825,-0.658391348,0.0,192.10053472065653,9.984571892510745,12.0893744150959,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.1300527962102987,0.999350723,9.707514579605755,0.24983211693914953,0.01572256947116466,0.12005928898029869,0.999350723,-0.658391348,9.984590795,12.209761825,0.001,9.707514579605755,0.01572256947116466,0.24983211693914953,0.12005928898029869,0.0,0.0,0.0,0.0,192.10053472065653,0.0,1000.0,9.984571892510745,12.0893744150959,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,12.209761825,0.999350723,1.2E-8,0.945027993,9.984590795,-0.658391348,0.054322718
4.39,-0.713935698,0.994615679,0.015,0.01,9.984571891,9.984552751744957,12.089374413,11.970723446414734,191.0693360862558,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015706251443735927,0.2506935398843604,9.69546736113901,0.0,0.12125937572474534,0.994615679,9.984571891,12.089374413,-0.713935698,0.0,191.0693360862558,9.984552751744957,11.970723446414734,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.13120553251474534,0.994615679,9.69546736113901,0.2506935398843604,0.015706251443735927,0.12125937572474534,0.994615679,-0.713935698,9.984571891,12.089374413,0.001,9.69546736113901,0.015706251443735927,0.2506935398843604,0.12125937572474534,0.0,0.0,0.0,0.0,191.0693360862558,0.0,1000.0,9.984552751744957,11.970723446414734,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,12.089374413,0.994615679,1.2E-8,0.935710082,9.984571891,-0.713935698,0.058905585
4.4,-0.768678567,0.989948906,0.015,0.01,9.98455275,9.984533371874278,11.970723444,11.853774290508834,190.10298988361222,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015690275841067705,0.25163026360927454,9.68330002898601,0.0,0.12246574294573094,0.989948906,9.98455275,11.970723444,-0.768678567,0.0,190.10298988361222,9.984533371874278,11.853774290508834,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.13236523200573094,0.989948906,9.68330002898601,0.25163026360927454,0.015690275841067705,0.12246574294573094,0.989948906,-0.768678567,9.98455275,11.970723444,0.001,9.68330002898601,0.015690275841067705,0.25163026360927454,0.12246574294573094,0.0,0.0,0.0,0.0,190.10298988361222,0.0,1000.0,9.984533371874278,11.853774290508834,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,11.970723444,0.989948906,1.2E-8,0.92652657,9.98455275,-0.768678567,0.063422323
4.41,-0.822635934,0.985349041,0.015,0.01,9.98453337,9.984513750272729,11.853774289,11.738491225755615,189.20023286585754,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015674631906579216,0.2526426905959107,9.671011955228272,0.0,0.1236784227219641,0.985349041,9.98453337,11.853774289,-0.822635934,0.0,189.20023286585754,9.984513750272729,11.738491225755615,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.1335319131319641,0.985349041,9.671011955228272,0.2526426905959107,0.015674631906579216,0.1236784227219641,0.985349041,-0.822635934,9.98453337,11.853774289,0.001,9.671011955228272,0.015674631906579216,0.2526426905959107,0.1236784227219641,0.0,0.0,0.0,0.0,189.20023286585754,0.0,1000.0,9.984513750272729,11.738491225755615,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,11.853774289,0.985349041,1.1E-8,0.917474778,9.98453337,-0.822635934,0.067874251
4.42,-0.875824282,0.980814681,0.015,0.01,9.984513749,9.984493884272762,11.738491224,11.624840602298669,188.35982835799973,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.015659310593319497,0.2537312257837775,9.658602508752653,0.0,0.12489744726260227,0.980814681,9.984513749,11.738491224,-0.875824282,0.0,188.35982835799973,9.984493884272762,11.624840602298669,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.13470559407260227,0.980814681,9.658602508752653,0.2537312257837775,0.015659310593319497,0.12489744726260227,0.980814681,-0.875824282,9.984513749,11.738491224,0.001,9.658602508752653,0.015659310593319497,0.2537312257837775,0.12489744726260227,0.0,0.0,0.0,0.0,188.35982835799973,0.0,1000.0,9.984493884272762,11.624840602298669,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,11.738491224,0.980814681,1.2E-8,0.90855194,9.984513749,-0.875824282,0.072262729
